months_as_customer,age,policy_number,policy_state,policy_csl,policy_deductible,policy_annual_premium,umbrella_limit,zip_code,policyholder_gender,policyholder_occupation_sector,date_of_loss,loss_type,loss_location_address,loss_location_city,loss_location_state,time_of_loss,claim_amount,vehicle_year,vehicle_make,vehicle_model,vehicle_weight,previous_losses
14,57,3230696,VT,250/500,500,809.02,0,05602,Male,Finance,2023-04-09,Animal,1263 Elm St,Montpelier,VT,06:24,1863.93,2022,Ford,Explorer,4300,No
25,52,2473352,TN,500/1000,500,548.2,0,37203,Female,Finance,,,,,,,,2010,Ford,Explorer,4300,Yes
61,45,7610327,OH,500/1000,500,675.79,2000000,44114,Male,Education,,,,,,,,2021,Nissan,Rogue,3600,Yes
12,60,8001258,NH,250/500,500,811.69,0,03301,Male,Education,,,,,,,,2019,Subaru,Outback,3600,No
4,20,1456415,IN,250/500,500,1445.44,0,46802,Male,Hospitality,,,,,,,,2014,Subaru,Forester,3500,Yes
36,27,6576360,WI,500/1000,500,878.98,0,53202,Female,Transportation,,,,,,,,2022,Honda,Accord,3300,Yes
14,38,9840125,KY,500/1000,500,951.63,0,40202,Female,Education,,,,,,,,2022,Subaru,Outback,3600,No
54,35,5754077,NH,250/500,500,722.01,0,03301,Male,Transportation,,,,,,,,2020,Subaru,Outback,3600,Yes
1,45,7212314,IL,250/500,500,597.35,2000000,60505,Male,Finance,,,,,,,,2018,Honda,Civic,2900,No
36,37,9323738,IN,250/500,500,884.11,0,46802,Female,Finance,2020-07-31,Theft,3562 Pine St,Fort Wayne,IN,17:32,823.67,2015,Toyota,RAV4,3600,No
32,20,7733347,ME,250/500,1000,1105.8,2000000,04401,Female,Healthcare,,,,,,,,2017,Chevrolet,Malibu,3400,No
30,73,4221326,VA,500/1000,500,724.34,0,23219,Male,Hospitality,,,,,,,,2018,Kia,Sportage,3500,Yes
131,70,7813959,WI,250/500,500,495.76,0,53202,Male,Hospitality,,,,,,,,2016,Kia,Sorento,4100,No
73,31,8028809,SC,500/1000,500,759.88,2000000,29401,Female,Finance,,,,,,,,2020,Toyota,RAV4,3600,No
126,22,6260363,GA,250/500,500,1133.2,0,30303,Female,Retail,,,,,,,,2022,Kia,Sorento,4100,Yes
65,55,2530451,SC,250/500,1000,689.55,2000000,29201,Male,Healthcare,,,,,,,,2022,Honda,CR-V,3700,No
9,34,3488212,NH,500/1000,500,1112.05,0,03301,Female,Finance,,,,,,,,2016,Chevrolet,Equinox,3700,No
16,73,1981945,MI,500/1000,500,1258.62,1000000,49503,Female,Technology,,,,,,,,2022,Ford,F-150,4600,No
11,49,3571139,VA,250/500,500,623.44,0,23219,Male,Finance,,,,,,,,2019,Toyota,Corolla,3000,Yes
7,39,2020014,VA,500/1000,500,782.12,0,23510,Female,Hospitality,,,,,,,,2022,Nissan,Rogue,3600,No
82,46,8500932,SC,250/500,500,800.47,0,29401,Female,Retail,,,,,,,,2015,Nissan,Rogue,3600,No
9,39,5130802,VA,500/1000,500,528.82,0,23510,Male,Finance,,,,,,,,2010,Toyota,Camry,3300,No
6,52,6143493,GA,250/500,500,825.75,0,30303,Male,Transportation,,,,,,,,2017,Subaru,Outback,3600,No
110,17,7938223,AL,250/500,1000,692.82,0,35203,Female,Technology,,,,,,,,2008,Ford,Escape,3500,No
40,38,3748962,WI,250/500,500,921.75,2000000,53703,Female,Retail,,,,,,,,2013,Ford,Escape,3500,No
49,54,3097138,ME,500/1000,500,704.31,1000000,04401,Female,Retail,2021-11-06,Intersection,4061 Elm St,Bangor,ME,07:45,1837.34,2012,Subaru,Forester,3500,No
14,35,3050302,NC,250/500,500,1044.16,1000000,27601,Female,Technology,,,,,,,,2020,Ford,Explorer,4300,No
59,56,1841027,TN,500/1000,1000,600.69,2000000,37902,Female,Education,,,,,,,,2017,Ford,Explorer,4300,No
56,44,2148696,MI,250/500,500,450.0,2000000,49503,Male,Transportation,2024-12-25,Rear-end,8338 Elm St,Grand Rapids,MI,16:52,7509.4,2014,Ford,Escape,3500,No
54,42,3454674,IN,500/1000,1000,879.52,0,46802,Female,Hospitality,,,,,,,,2020,Ford,Escape,3500,No
178,45,9359708,TN,250/500,1000,729.45,0,37902,Male,Transportation,,,,,,,,2019,Honda,Civic,2900,No
61,44,5175098,NH,500/1000,1000,566.5,0,03101,Female,Hospitality,,,,,,,,2018,Volkswagen,Tiguan,3800,No
14,66,7131990,NH,250/500,500,622.44,0,03301,Female,Transportation,,,,,,,,2018,Subaru,Outback,3600,No
15,40,4397445,GA,250/500,1000,1056.56,0,30303,Male,Healthcare,2024-01-02,Intersection,9118 Maple St,Atlanta,GA,03:36,4942.9,2015,Honda,Accord,3300,No
1,69,9748665,GA,250/500,500,777.76,0,30303,Male,Manufacturing,,,,,,,,2018,Toyota,RAV4,3600,Yes
73,57,1580978,GA,250/500,1000,888.93,1000000,30303,Male,Education,,,,,,,,2018,Chevrolet,Silverado,4800,No
6,56,7798641,KY,250/500,500,866.4,0,40507,Male,Transportation,,,,,,,,2014,Chevrolet,Malibu,3400,No
71,42,9588543,WI,250/500,500,450.0,1000000,53703,Male,Finance,,,,,,,,2019,Kia,Sportage,3500,No
61,17,9770145,ME,250/500,500,746.39,0,04401,Female,Hospitality,,,,,,,,2020,Chevrolet,Equinox,3700,Yes
5,32,1061807,KY,250/500,500,891.34,0,40507,Male,Manufacturing,,,,,,,,2019,Tesla,Model 3,3600,No
5,62,9156007,IN,250/500,1000,641.46,0,46802,Female,Healthcare,,,,,,,,2019,Jeep,Cherokee,4200,No
7,26,7674315,GA,250/500,500,647.37,0,31401,Female,Education,,,,,,,,2013,Kia,Sportage,3500,No
62,36,6491428,WI,500/1000,500,653.36,1000000,53202,Male,Transportation,2025-05-25,Single vehicle,5226 Pine St,Milwaukee,WI,05:17,7990.58,2022,Honda,Accord,3300,No
88,57,9583166,VT,250/500,1000,751.58,0,05401,Female,Technology,,,,,,,,2014,Honda,Civic,2900,No
40,40,6464260,KY,250/500,500,813.6,0,40507,Male,Transportation,,,,,,,,2024,Kia,Sorento,4100,No
52,62,4600686,VA,500/1000,500,796.64,0,23510,Male,Healthcare,,,,,,,,2016,Toyota,RAV4,3600,No
129,38,5511516,TN,250/500,1000,914.07,2000000,37902,Male,Retail,2022-04-06,Animal,9823 Elm St,Knoxville,TN,01:58,4960.0,2016,Chevrolet,Equinox,3700,No
28,54,7377441,GA,250/500,500,640.7,2000000,30303,Male,Transportation,,,,,,,,2019,Hyundai,Santa Fe,3900,Yes
118,35,1805128,TN,250/500,500,985.28,0,37902,Female,Technology,,,,,,,,2015,Ford,Explorer,4300,No
18,35,2096551,VA,250/500,500,1028.92,2000000,23510,Male,Finance,,,,,,,,2017,Chevrolet,Equinox,3700,Yes
146,53,7203592,GA,250/500,500,450.0,0,31401,Male,Technology,,,,,,,,2020,Subaru,Outback,3600,No
6,64,4759717,VT,250/500,1000,773.52,0,05602,Female,Healthcare,,,,,,,,2014,Chevrolet,Silverado,4800,No
37,27,1884340,NC,250/500,500,1078.93,0,27601,Male,Healthcare,,,,,,,,2020,Ford,Escape,3500,Yes
18,42,2631250,KY,250/500,1000,1034.25,0,40507,Female,Education,,,,,,,,2021,Toyota,RAV4,3600,No
45,52,1840263,VT,500/1000,500,464.06,0,05401,Male,Transportation,2020-11-13,Theft,553 Elm St,Burlington,VT,18:24,2906.17,2022,Ford,Explorer,4300,No
213,22,4837683,IN,250/500,500,774.98,0,46204,Male,Healthcare,2020-04-13,Vandalism,9346 Pine St,Indianapolis,IN,17:16,5165.48,2012,Ford,Escape,3500,No
1,61,3824007,KY,250/500,500,670.8,0,40507,Male,Transportation,,,,,,,,2023,Jeep,Cherokee,4200,No
159,61,7975915,WI,500/1000,500,710.5,1000000,53703,Female,Transportation,,,,,,,,2021,Volkswagen,Jetta,3000,No
74,34,9938930,WI,250/500,500,466.04,1000000,53703,Male,Manufacturing,,,,,,,,2015,Ford,F-150,4600,No
126,84,9458605,AL,250/500,500,957.94,1000000,35203,Male,Healthcare,2025-07-18,Vandalism,8397 Oak St,Birmingham,AL,02:29,19983.48,2024,Ford,Explorer,4300,No
21,33,2818183,OH,250/500,500,1169.43,0,44114,Male,Education,,,,,,,,2024,Jeep,Grand Cherokee,4800,No
58,37,6386947,IN,500/1000,500,849.37,0,46802,Male,Healthcare,,,,,,,,2023,Tesla,Model 3,3600,No
150,39,9776746,KY,500/1000,500,546.93,0,40507,Female,Transportation,2024-10-28,Intersection,1158 Maple St,Lexington,KY,23:19,4776.47,2014,Honda,Accord,3300,No
55,47,7210352,VT,250/500,1000,819.17,0,05602,Male,Transportation,,,,,,,,2011,Chevrolet,Silverado,4800,No
35,40,6040417,OH,250/500,1000,791.31,0,43215,Male,Retail,,,,,,,,2016,Volkswagen,Tiguan,3800,Yes
4,57,5821337,TN,250/500,500,735.09,0,37203,Male,Hospitality,2023-09-20,Intersection,9834 Elm St,Nashville,TN,00:02,26930.33,2022,Ford,Escape,3500,No
1,35,2651713,SC,500/1000,500,852.81,0,29401,Female,Hospitality,2023-11-19,Single vehicle,9271 Maple St,Charleston,SC,23:37,6725.15,2016,Volkswagen,Jetta,3000,Yes
36,38,1265301,NH,500/1000,500,655.0,0,03101,Male,Retail,,,,,,,,2015,Chevrolet,Silverado,4800,No
4,53,8348819,ME,250/500,500,547.14,0,04401,Male,Manufacturing,,,,,,,,2016,Hyundai,Santa Fe,3900,No
78,38,8428703,VT,250/500,500,566.45,0,05401,Male,Transportation,,,,,,,,2015,Honda,CR-V,3700,Yes
46,37,3115905,MI,500/1000,500,1226.63,0,49503,Male,Manufacturing,2023-11-12,Animal,3009 Oak St,Grand Rapids,MI,08:12,6859.62,2019,Toyota,Corolla,3000,No
9,38,3135265,GA,250/500,500,942.97,0,31401,Female,Hospitality,2020-06-03,Theft,5389 Oak St,Savannah,GA,09:01,3067.71,2016,Chevrolet,Equinox,3700,Yes
101,54,4978057,AL,250/500,1000,1107.15,1000000,35801,Female,Finance,2022-09-02,Theft,7278 Oak St,Huntsville,AL,08:03,10676.51,2024,Toyota,Camry,3300,No
300,53,9821554,TN,250/500,1000,650.43,0,37203,Male,Finance,,,,,,,,2018,Ford,F-150,4600,No
14,57,6247666,TN,500/1000,1000,634.69,0,37902,Male,Transportation,,,,,,,,2011,Chevrolet,Silverado,4800,Yes
252,77,8752884,GA,250/500,1000,742.82,0,31401,Female,Healthcare,,,,,,,,2017,Chevrolet,Equinox,3700,No
1,40,4411705,MI,250/500,1000,543.72,1000000,49503,Female,Manufacturing,,,,,,,,2015,Honda,CR-V,3700,Yes
60,51,9994182,WI,250/500,1000,450.0,0,53202,Female,Education,,,,,,,,2014,Jeep,Grand Cherokee,4800,No
113,44,7255373,MI,250/500,500,763.6,0,49503,Female,Technology,2023-11-25,Single vehicle,6542 Oak St,Grand Rapids,MI,16:38,6710.06,2015,Jeep,Cherokee,4200,Yes
170,44,2491352,VA,250/500,500,712.14,0,23510,Male,Finance,2025-06-18,Rear-end,7147 Elm St,Norfolk,VA,19:58,13464.94,2023,Volkswagen,Tiguan,3800,No
159,38,7841765,NH,250/500,500,995.95,0,03301,Male,Hospitality,,,,,,,,2024,Honda,CR-V,3700,No
1,27,3637816,GA,250/500,500,864.58,0,30303,Female,Manufacturing,2025-09-11,Single vehicle,5559 Maple St,Atlanta,GA,15:49,1405.35,2017,Ford,Explorer,4300,No
1,34,8462909,AL,500/1000,500,841.31,0,35203,Male,Education,,,,,,,,2013,Toyota,Camry,3300,No
38,49,6020401,MI,250/500,500,807.61,0,49503,Male,Healthcare,,,,,,,,2016,Hyundai,Santa Fe,3900,No
4,35,1903877,NC,250/500,1000,970.35,0,28202,Male,Hospitality,,,,,,,,2018,Chevrolet,Malibu,3400,Yes
300,26,9097770,TN,500/1000,500,741.88,0,37902,Male,Manufacturing,,,,,,,,2017,Kia,Sorento,4100,No
19,64,9034601,ME,500/1000,500,879.11,0,04401,Female,Finance,,,,,,,,2015,Ford,F-150,4600,Yes
180,66,5924736,KY,250/500,500,553.01,0,40202,Female,Education,,,,,,,,2014,Chevrolet,Equinox,3700,No
94,61,4211219,MI,500/1000,500,857.79,0,49503,Female,Healthcare,2021-03-12,Single vehicle,5463 Oak St,Grand Rapids,MI,08:12,17760.56,2013,Nissan,Altima,3200,Yes
10,65,3306088,KY,250/500,500,900.04,0,40507,Female,Retail,2022-09-08,Single vehicle,2085 Pine St,Lexington,KY,09:53,1378.06,2009,Honda,CR-V,3700,No
57,42,3289625,VA,500/1000,1000,933.37,0,23510,Male,Healthcare,,,,,,,,2019,Toyota,RAV4,3600,No
5,52,2495323,AL,500/1000,500,1000.41,0,35801,Male,Finance,,,,,,,,2020,Nissan,Altima,3200,No
24,38,9066500,IL,500/1000,500,514.15,0,60505,Male,Healthcare,,,,,,,,2013,Toyota,RAV4,3600,No
16,32,1374791,ME,250/500,500,924.71,1000000,04101,Male,Manufacturing,2024-05-10,Intersection,2407 Elm St,Portland,ME,01:26,7340.12,2018,Hyundai,Elantra,2800,No
68,76,9308034,SC,250/500,500,873.89,0,29201,Male,Education,,,,,,,,2019,Hyundai,Santa Fe,3900,No
36,54,7671731,IL,250/500,500,1119.52,0,60601,Male,Finance,,,,,,,,2022,Nissan,Altima,3200,No
115,30,9891297,KY,250/500,1000,676.97,0,40202,Male,Hospitality,2025-05-07,Vandalism,8642 Pine St,Louisville,KY,15:00,4004.22,2013,Honda,Accord,3300,No
30,52,3917287,TN,250/500,500,760.64,0,37203,Male,Transportation,2024-09-14,Intersection,6138 Oak St,Nashville,TN,23:49,4477.42,2022,Chevrolet,Silverado,4800,No
1,53,1192921,OH,250/500,500,1079.19,0,44114,Female,Transportation,,,,,,,,2016,Ford,Escape,3500,Yes
40,23,1302085,SC,250/500,500,1168.45,0,29401,Male,Finance,2024-12-27,Animal,7956 Oak St,Charleston,SC,07:29,4883.65,2015,Honda,Accord,3300,No
58,45,4389667,IL,250/500,500,1044.22,0,60601,Male,Healthcare,,,,,,,,2018,Hyundai,Elantra,2800,Yes
14,30,5912760,VA,250/500,1000,450.0,0,23219,Male,Finance,,,,,,,,2005,Tesla,Model Y,4400,No
30,42,4707301,NC,250/500,500,809.43,0,27601,Male,Technology,,,,,,,,2018,Hyundai,Elantra,2800,No
19,51,5071940,ME,500/1000,500,662.97,0,04401,Female,Finance,,,,,,,,2012,Nissan,Altima,3200,Yes
90,61,9911237,IL,500/1000,1000,450.0,0,60601,Female,Education,,,,,,,,2015,Chevrolet,Equinox,3700,No
66,42,8631299,OH,250/500,500,501.72,0,43215,Male,Technology,,,,,,,,2014,Kia,Sportage,3500,No
9,33,4240077,MI,250/500,500,1119.55,0,48201,Female,Hospitality,,,,,,,,2020,Ford,Escape,3500,No
34,77,6812524,SC,500/1000,500,1114.58,0,29201,Male,Technology,,,,,,,,2016,Toyota,RAV4,3600,No
44,36,4347624,VT,250/500,1000,450.0,0,05401,Male,Transportation,,,,,,,,2011,Tesla,Model 3,3600,No
111,21,7392941,TN,250/500,500,563.88,1000000,37203,Female,Finance,2023-12-11,Single vehicle,3211 Pine St,Nashville,TN,13:04,1329.78,2017,Kia,Sportage,3500,No
261,21,1502816,MI,500/1000,500,510.77,0,48201,Female,Manufacturing,,,,,,,,2018,Honda,Accord,3300,No
11,62,6373125,WI,250/500,500,1060.51,1000000,53202,Female,Transportation,,,,,,,,2018,Toyota,Camry,3300,No
143,24,8217686,WI,500/1000,1000,771.1,0,53202,Male,Manufacturing,,,,,,,,2019,Chevrolet,Silverado,4800,No
91,52,1611187,OH,500/1000,500,463.94,0,43215,Male,Hospitality,,,,,,,,2011,Hyundai,Santa Fe,3900,Yes
100,39,1314080,OH,250/500,1000,560.86,0,44114,Female,Finance,,,,,,,,2016,Subaru,Outback,3600,Yes
12,64,8830352,SC,250/500,500,980.38,0,29401,Male,Education,2024-01-29,Single vehicle,4746 Oak St,Charleston,SC,08:05,6773.55,2016,Tesla,Model 3,3600,No
21,31,4949732,GA,250/500,500,767.78,0,31401,Male,Transportation,,,,,,,,2018,Volkswagen,Jetta,3000,Yes
48,62,4360361,GA,250/500,500,694.52,2000000,31401,Female,Healthcare,2025-02-28,Intersection,3616 Elm St,Savannah,GA,00:17,3476.58,2020,Ford,F-150,4600,No
26,73,2684877,VT,500/1000,1000,849.55,0,05401,Female,Hospitality,2022-07-23,Animal,2797 Maple St,Burlington,VT,09:18,2423.5,2021,Ford,Escape,3500,No
104,43,5974527,MI,250/500,500,450.0,2000000,49503,Female,Finance,,,,,,,,2009,Honda,Accord,3300,No
86,23,1477198,AL,250/500,1000,931.48,0,35203,Male,Healthcare,,,,,,,,2016,Tesla,Model Y,4400,Yes
109,19,5423921,OH,250/500,500,547.28,0,43215,Female,Healthcare,,,,,,,,2016,Tesla,Model 3,3600,No
102,44,2413427,NC,250/500,1000,658.15,1000000,28202,Female,Retail,,,,,,,,2016,Jeep,Cherokee,4200,Yes
71,55,4910401,IN,250/500,500,530.74,0,46802,Male,Hospitality,,,,,,,,2013,Tesla,Model Y,4400,No
3,45,3773618,WI,250/500,500,525.54,0,53202,Male,Retail,,,,,,,,2012,Nissan,Rogue,3600,No
80,23,7283483,AL,250/500,500,576.57,0,35801,Male,Hospitality,,,,,,,,2009,Volkswagen,Jetta,3000,No
6,45,3611357,WI,250/500,1000,1042.18,1000000,53202,Male,Education,,,,,,,,2021,Subaru,Outback,3600,Yes
90,25,8551041,WI,250/500,500,450.0,0,53202,Female,Finance,2023-11-14,Theft,5006 Elm St,Milwaukee,WI,02:31,8913.44,2015,Honda,CR-V,3700,Yes
113,35,2668089,IL,250/500,500,450.0,0,60601,Female,Manufacturing,2023-03-06,Single vehicle,9758 Maple St,Chicago,IL,15:49,1634.46,2012,Toyota,Camry,3300,No
155,38,6345217,IN,250/500,1000,621.25,0,46204,Female,Healthcare,,,,,,,,2021,Chevrolet,Silverado,4800,No
30,48,7453524,AL,250/500,500,450.0,0,35203,Male,Finance,2025-11-08,Vandalism,4984 Oak St,Birmingham,AL,00:30,2560.84,2018,Chevrolet,Equinox,3700,No
34,62,1192659,VA,500/1000,500,959.85,0,23510,Male,Manufacturing,,,,,,,,2016,Nissan,Rogue,3600,No
14,44,4294583,IN,500/1000,500,669.7,0,46802,Male,Hospitality,,,,,,,,2012,Subaru,Forester,3500,No
31,50,6554190,WI,500/1000,1000,675.61,0,53703,Male,Manufacturing,2020-06-18,Rear-end,4362 Maple St,Madison,WI,02:26,6982.52,2010,Honda,Civic,2900,Yes
43,44,9982499,KY,250/500,1000,603.76,0,40507,Male,Education,2022-02-21,Animal,5619 Pine St,Lexington,KY,09:13,4866.69,2022,Chevrolet,Equinox,3700,No
96,32,8353800,KY,250/500,500,537.6,0,40507,Female,Healthcare,2021-08-11,Vandalism,134 Pine St,Lexington,KY,17:52,1651.81,2022,Toyota,Camry,3300,Yes
181,56,1662236,GA,250/500,500,1212.66,0,30303,Female,Transportation,,,,,,,,2011,Kia,Sorento,4100,No
3,84,6346049,IL,500/1000,500,981.69,2000000,60601,Male,Hospitality,,,,,,,,2013,Honda,Accord,3300,No
81,21,6044718,NC,250/500,500,1175.44,1000000,27601,Male,Healthcare,,,,,,,,2015,Hyundai,Santa Fe,3900,Yes
70,57,5988361,NH,250/500,500,544.89,0,03301,Female,Manufacturing,2022-12-02,Theft,1154 Pine St,Concord,NH,11:18,1119.87,2013,Kia,Sorento,4100,Yes
128,48,9398476,VA,250/500,500,603.12,0,23510,Female,Manufacturing,2021-12-10,Intersection,617 Maple St,Norfolk,VA,17:22,7079.98,2021,Hyundai,Santa Fe,3900,No
157,28,5587924,IN,250/500,500,564.28,0,46204,Male,Transportation,2024-03-03,Vandalism,9401 Pine St,Indianapolis,IN,00:22,2182.09,2013,Chevrolet,Equinox,3700,No
16,21,9399730,NC,250/500,500,1384.5,1000000,28202,Male,Hospitality,,,,,,,,2020,Kia,Sorento,4100,No
14,67,2879582,WI,250/500,500,778.26,1000000,53703,Female,Retail,,,,,,,,2023,Hyundai,Elantra,2800,No
1,65,3714353,GA,250/500,1000,867.72,0,31401,Female,Manufacturing,,,,,,,,2021,Toyota,Camry,3300,Yes
39,38,8632450,SC,250/500,500,746.39,0,29401,Female,Retail,2021-09-15,Single vehicle,1322 Pine St,Charleston,SC,20:20,1378.41,2016,Chevrolet,Silverado,4800,No
12,29,8166452,VT,250/500,500,885.18,0,05602,Female,Manufacturing,,,,,,,,2012,Nissan,Altima,3200,No
41,34,9289232,KY,250/500,500,728.76,0,40507,Male,Healthcare,,,,,,,,2013,Toyota,RAV4,3600,No
158,39,4290004,IN,250/500,1000,475.52,0,46204,Female,Retail,,,,,,,,2012,Subaru,Forester,3500,No
119,37,7863508,KY,250/500,500,536.57,0,40507,Female,Hospitality,,,,,,,,2011,Honda,Civic,2900,No
49,70,4931883,SC,500/1000,500,450.0,0,29401,Female,Technology,,,,,,,,2012,Toyota,Corolla,3000,Yes
15,41,7625899,NH,250/500,500,629.48,0,03101,Female,Transportation,2024-02-28,Rear-end,5572 Maple St,Manchester,NH,05:49,8113.04,2017,Chevrolet,Malibu,3400,No
4,33,4316632,OH,250/500,500,782.07,1000000,44114,Female,Technology,,,,,,,,2010,Toyota,Corolla,3000,No
12,44,2955383,IL,500/1000,1000,662.59,0,60505,Male,Education,,,,,,,,2014,Nissan,Rogue,3600,No
1,52,1467063,NH,500/1000,500,868.7,0,03101,Female,Education,2023-01-05,Animal,1526 Maple St,Manchester,NH,09:57,6290.17,2017,Ford,Explorer,4300,No
68,51,8087924,ME,500/1000,1000,809.23,1000000,04101,Male,Finance,2021-12-16,Vandalism,8630 Maple St,Portland,ME,20:21,3311.04,2015,Tesla,Model Y,4400,No
66,35,6004518,MI,500/1000,500,567.78,0,49503,Female,Retail,,,,,,,,2017,Kia,Sportage,3500,Yes
1,60,5665757,ME,250/500,500,954.28,0,04401,Male,Technology,2020-06-24,Rear-end,3731 Elm St,Bangor,ME,04:13,999.73,2017,Tesla,Model 3,3600,No
3,38,6346383,TN,250/500,500,846.41,0,37203,Male,Healthcare,,,,,,,,2017,Chevrolet,Equinox,3700,No
102,30,1916093,KY,500/1000,500,833.69,0,40507,Male,Hospitality,,,,,,,,2022,Honda,Civic,2900,Yes
9,46,8023739,IL,250/500,500,645.39,0,60505,Male,Education,2022-12-17,Intersection,9981 Pine St,Aurora,IL,01:36,3889.64,2021,Honda,CR-V,3700,No
24,67,3537459,IN,500/1000,1000,714.03,0,46802,Male,Technology,2023-03-21,Animal,1793 Elm St,Fort Wayne,IN,21:12,3173.21,2018,Honda,Civic,2900,No
36,73,2081069,KY,500/1000,500,1024.85,0,40202,Male,Hospitality,,,,,,,,2020,Volkswagen,Jetta,3000,Yes
27,19,6401113,NH,500/1000,500,861.55,1000000,03301,Female,Transportation,2022-11-07,Animal,2794 Maple St,Concord,NH,04:18,1574.47,2020,Kia,Sorento,4100,No
188,41,4459668,KY,250/500,1000,1044.1,1000000,40507,Male,Finance,,,,,,,,2019,Chevrolet,Silverado,4800,Yes
4,44,6626568,VT,250/500,500,690.44,0,05401,Female,Retail,,,,,,,,2014,Ford,F-150,4600,No
45,53,6628105,SC,250/500,500,955.52,0,29401,Female,Transportation,2023-08-10,Rear-end,2764 Maple St,Charleston,SC,14:14,7275.21,2024,Chevrolet,Equinox,3700,Yes
1,20,5247351,GA,250/500,500,1286.49,1000000,30303,Female,Transportation,,,,,,,,2019,Hyundai,Elantra,2800,No
242,72,4936131,TN,500/1000,500,475.25,1000000,37902,Male,Education,,,,,,,,2019,Hyundai,Elantra,2800,No
105,66,7273755,NC,500/1000,500,677.92,0,27601,Female,Technology,,,,,,,,2019,Chevrolet,Equinox,3700,Yes
112,63,4871688,MI,500/1000,500,471.32,0,48201,Female,Manufacturing,,,,,,,,2022,Chevrolet,Equinox,3700,No
105,59,6011693,VT,250/500,500,802.3,0,05401,Female,Hospitality,,,,,,,,2020,Ford,Escape,3500,No
46,48,6531900,GA,500/1000,500,974.37,0,30303,Female,Finance,2022-01-29,Rear-end,6624 Elm St,Atlanta,GA,06:00,5502.71,2022,Chevrolet,Equinox,3700,No
34,61,9246949,KY,250/500,500,646.71,0,40507,Male,Finance,,,,,,,,2014,Honda,CR-V,3700,No
43,44,4199344,NC,250/500,500,782.24,0,28202,Female,Retail,,,,,,,,2016,Kia,Sportage,3500,No
22,68,3085657,NH,250/500,500,1184.91,0,03301,Female,Manufacturing,2020-09-20,Intersection,3705 Elm St,Concord,NH,15:36,8414.16,2017,Chevrolet,Malibu,3400,No
160,54,3779960,GA,250/500,1000,785.42,0,30303,Female,Hospitality,,,,,,,,2018,Nissan,Altima,3200,No
51,55,9207993,NC,250/500,500,1183.78,2000000,28202,Female,Manufacturing,2023-07-08,Vandalism,2883 Maple St,Charlotte,NC,17:02,1126.16,2024,Toyota,Camry,3300,No
86,31,4420535,VT,250/500,500,945.02,0,05401,Female,Healthcare,2022-06-23,Intersection,231 Pine St,Burlington,VT,00:26,2647.63,2017,Ford,Escape,3500,Yes
64,61,8525046,OH,500/1000,500,570.76,0,43215,Female,Retail,,,,,,,,2015,Chevrolet,Silverado,4800,No
167,33,9767194,IN,250/500,500,450.0,0,46802,Male,Manufacturing,,,,,,,,2017,Hyundai,Santa Fe,3900,Yes
92,55,5177865,KY,500/1000,500,698.76,0,40202,Female,Retail,,,,,,,,2017,Hyundai,Santa Fe,3900,No
9,59,2403164,WI,500/1000,500,942.56,2000000,53703,Female,Hospitality,,,,,,,,2013,Honda,Accord,3300,No
240,40,5302606,NH,500/1000,500,966.37,0,03301,Female,Finance,2022-03-22,Animal,5145 Maple St,Concord,NH,16:35,9685.82,2022,Ford,Escape,3500,No
20,34,4248749,ME,250/500,500,1249.37,1000000,04401,Male,Finance,,,,,,,,2020,Honda,Civic,2900,No
65,33,3471830,TN,500/1000,500,872.54,0,37902,Male,Finance,,,,,,,,2015,Volkswagen,Jetta,3000,No
15,38,9912649,AL,500/1000,500,450.0,0,35203,Male,Hospitality,2024-01-25,Rear-end,1790 Oak St,Birmingham,AL,15:07,3708.1,2016,Ford,F-150,4600,No
50,28,5795392,SC,250/500,500,561.47,0,29201,Female,Hospitality,,,,,,,,2016,Honda,CR-V,3700,Yes
2,37,6924866,NH,250/500,500,644.8,1000000,03301,Female,Transportation,,,,,,,,2005,Nissan,Rogue,3600,No
97,45,1237678,NC,250/500,500,532.87,0,27601,Male,Technology,,,,,,,,2022,Kia,Sportage,3500,Yes
73,36,7337161,WI,500/1000,500,450.0,2000000,53202,Male,Hospitality,,,,,,,,2022,Hyundai,Elantra,2800,No
32,44,9892238,NH,500/1000,500,826.44,0,03301,Male,Education,,,,,,,,2016,Jeep,Grand Cherokee,4800,No
25,29,2244140,TN,250/500,500,850.4,0,37203,Male,Education,2025-07-07,Rear-end,6152 Maple St,Nashville,TN,01:03,1746.79,2020,Honda,Accord,3300,No
22,41,9922262,ME,500/1000,500,704.02,1000000,04401,Female,Finance,2021-12-12,Intersection,3645 Maple St,Bangor,ME,23:22,8409.56,2009,Subaru,Forester,3500,No
151,17,9200361,NH,250/500,1000,689.69,0,03101,Female,Technology,2022-07-07,Vandalism,6596 Oak St,Manchester,NH,17:06,57038.48,2015,Jeep,Cherokee,4200,Yes
116,46,9414226,KY,250/500,500,738.83,0,40202,Female,Hospitality,2025-06-30,Vandalism,9411 Oak St,Louisville,KY,15:39,29268.48,2016,Tesla,Model Y,4400,No
28,26,6320812,IL,250/500,1000,1220.5,0,60505,Male,Education,,,,,,,,2016,Honda,Accord,3300,Yes
46,19,3686919,IL,250/500,1000,973.74,0,60505,Male,Healthcare,2022-08-03,Intersection,2137 Pine St,Aurora,IL,14:43,3805.2,2020,Toyota,Corolla,3000,No
