months_as_customer,age,policy_number,policy_state,policy_csl,policy_deductible,policy_annual_premium,umbrella_limit,zip_code,policyholder_gender,policyholder_occupation_sector,date_of_loss,loss_type,loss_location_address,loss_location_city,loss_location_state,time_of_loss,claim_amount,vehicle_year,vehicle_make,vehicle_model,vehicle_weight,previous_losses
12,39,7743471,MI,250/500,1000,768.46,2000000,49503,Male,Retail,2020-07-04,Single vehicle,6945 Oak St,Grand Rapids,MI,13:26,1179.37,2016,Jeep,Grand Cherokee,4800,No
109,54,9612672,OH,250/500,1000,759.4,0,43215,Female,Healthcare,2024-10-09,Single vehicle,8449 Oak St,Columbus,OH,13:20,3262.79,2020,Toyota,Camry,3300,No
11,31,1282129,MI,500/1000,1000,811.79,0,48201,Female,Technology,2023-08-22,Vandalism,4698 Oak St,Detroit,MI,16:46,5389.04,2017,Tesla,Model 3,3600,No
14,51,9745488,GA,250/500,1000,602.7,0,31401,Female,Finance,2021-07-28,Animal,6030 Oak St,Savannah,GA,06:03,2693.51,2017,Chevrolet,Silverado,4800,No
67,30,6776861,AL,250/500,500,654.09,0,35801,Female,Manufacturing,2022-03-12,Animal,5630 Maple St,Huntsville,AL,04:12,4603.72,2012,Jeep,Grand Cherokee,4800,Yes
7,22,9365292,SC,250/500,1000,1731.81,0,29201,Female,Transportation,2022-11-21,Animal,749 Pine St,Columbia,SC,06:17,10501.99,2024,Hyundai,Elantra,2800,No
174,41,3216034,VT,250/500,500,450.0,0,05401,Female,Finance,2024-04-19,Rear-end,773 Oak St,Burlington,VT,06:16,5108.53,2014,Hyundai,Elantra,2800,Yes
56,37,7117396,VA,250/500,1000,703.34,0,23510,Male,Healthcare,2021-02-22,Intersection,7169 Maple St,Norfolk,VA,10:20,1702.35,2020,Tesla,Model 3,3600,No
4,29,4822839,OH,500/1000,500,816.92,0,44114,Female,Manufacturing,2025-12-01,Animal,2870 Elm St,Cleveland,OH,02:42,2940.38,2024,Chevrolet,Silverado,4800,Yes
19,46,4135180,GA,500/1000,500,1024.47,0,30303,Female,Healthcare,2023-06-22,Vandalism,9083 Elm St,Atlanta,GA,09:58,8556.61,2017,Jeep,Grand Cherokee,4800,Yes
60,59,8078195,AL,500/1000,500,711.78,0,35203,Male,Hospitality,2022-12-22,Rear-end,4169 Oak St,Birmingham,AL,21:04,2758.04,2015,Jeep,Grand Cherokee,4800,Yes
19,62,6196988,SC,500/1000,500,453.54,0,29401,Female,Hospitality,2020-12-19,Single vehicle,8553 Maple St,Charleston,SC,20:54,4197.24,2014,Jeep,Grand Cherokee,4800,Yes
66,31,5536891,WI,500/1000,500,671.32,0,53202,Female,Healthcare,2020-01-02,Rear-end,7398 Pine St,Milwaukee,WI,05:27,7497.95,2018,Toyota,Camry,3300,No
162,59,4503773,KY,500/1000,500,610.83,0,40202,Female,Retail,2023-05-13,Vandalism,8382 Oak St,Louisville,KY,03:11,2693.84,2019,Ford,F-150,4600,No
156,37,4020197,TN,500/1000,500,450.0,0,37902,Female,Hospitality,2021-09-18,Theft,7448 Elm St,Knoxville,TN,16:25,9642.28,2019,Tesla,Model 3,3600,No
28,47,8058364,NH,500/1000,500,1156.88,1000000,03301,Male,Technology,2021-07-31,Theft,5333 Maple St,Concord,NH,02:29,2164.73,2015,Toyota,Camry,3300,No
68,46,3730887,IN,250/500,500,554.57,0,46802,Female,Education,2025-03-13,Rear-end,5412 Maple St,Fort Wayne,IN,03:37,3031.69,2019,Toyota,Camry,3300,No
69,70,1431665,SC,250/500,500,1123.91,0,29401,Male,Transportation,2023-03-25,Single vehicle,6280 Oak St,Charleston,SC,08:56,39824.65,2024,Chevrolet,Silverado,4800,Yes
150,85,2042197,IL,500/1000,500,650.02,2000000,60601,Female,Manufacturing,2025-02-19,Vandalism,3912 Maple St,Chicago,IL,21:17,3687.07,2018,Hyundai,Elantra,2800,No
81,51,5882431,IL,250/500,500,690.54,2000000,60505,Female,Healthcare,2023-12-28,Animal,6053 Pine St,Aurora,IL,13:35,2555.8,2017,Jeep,Grand Cherokee,4800,No
89,26,1304123,TN,250/500,500,741.54,0,37203,Male,Manufacturing,2024-08-14,Theft,2494 Maple St,Nashville,TN,11:27,2781.0,2018,Honda,Civic,2900,No
31,66,7787338,NC,250/500,500,450.0,0,28202,Male,Retail,2022-05-28,Single vehicle,8022 Maple St,Charlotte,NC,19:49,4858.8,2011,Toyota,Camry,3300,Yes
110,19,3229960,GA,250/500,500,1031.98,1000000,30303,Male,Technology,2021-05-08,Intersection,7257 Oak St,Atlanta,GA,14:33,7449.72,2010,Ford,F-150,4600,No
6,45,2533659,IL,500/1000,500,882.28,1000000,60601,Male,Technology,2022-07-01,Intersection,7211 Elm St,Chicago,IL,19:56,14509.25,2015,Jeep,Grand Cherokee,4800,No
21,39,1011236,NH,250/500,500,813.17,0,03301,Male,Education,2023-09-11,Animal,6170 Maple St,Concord,NH,15:20,13192.21,2013,Honda,Civic,2900,Yes
66,49,1478471,GA,250/500,500,849.97,0,30303,Male,Healthcare,2021-11-01,Single vehicle,2197 Elm St,Atlanta,GA,20:42,501.1,2009,Jeep,Grand Cherokee,4800,No
110,20,7932093,OH,500/1000,500,975.22,2000000,43215,Male,Transportation,2025-07-06,Single vehicle,7017 Oak St,Columbus,OH,20:45,2090.1,2017,Jeep,Grand Cherokee,4800,No
111,23,1683339,VA,250/500,500,992.71,0,23510,Female,Technology,2023-12-07,Animal,1669 Elm St,Norfolk,VA,16:39,1397.99,2019,Tesla,Model 3,3600,No
17,27,8693653,ME,500/1000,500,561.8,0,04101,Male,Healthcare,2024-11-06,Intersection,4437 Maple St,Portland,ME,08:34,2062.36,2017,Jeep,Grand Cherokee,4800,No
5,49,2355194,IL,250/500,500,1044.82,1000000,60601,Female,Hospitality,2021-10-23,Theft,1829 Maple St,Chicago,IL,23:56,7717.49,2018,Ford,F-150,4600,No
58,29,7954074,WI,500/1000,500,734.58,0,53703,Male,Technology,2023-02-20,Vandalism,5408 Maple St,Madison,WI,00:10,21149.36,2010,Hyundai,Elantra,2800,No
132,27,6175583,NC,500/1000,500,664.93,0,28202,Male,Education,2021-12-22,Animal,1926 Oak St,Charlotte,NC,03:40,5444.19,2007,Toyota,Camry,3300,No
82,55,8450279,AL,250/500,500,604.86,0,35203,Male,Hospitality,2021-08-13,Single vehicle,6230 Oak St,Birmingham,AL,21:30,2149.6,2016,Honda,Civic,2900,No
33,52,8926976,AL,250/500,500,994.39,0,35801,Female,Technology,2020-11-03,Rear-end,5890 Elm St,Huntsville,AL,01:44,4014.06,2018,Toyota,Camry,3300,No
72,58,5982267,AL,250/500,500,999.56,0,35801,Female,Retail,2025-12-26,Theft,4793 Elm St,Huntsville,AL,11:39,2803.77,2019,Subaru,Outback,3600,No
161,55,5192345,NC,500/1000,500,518.58,1000000,28202,Female,Healthcare,2020-04-26,Single vehicle,2027 Elm St,Charlotte,NC,23:33,442.95,2015,Subaru,Outback,3600,Yes
171,66,4438629,WI,500/1000,500,684.11,0,53202,Female,Manufacturing,2025-06-15,Intersection,6830 Elm St,Milwaukee,WI,08:18,2368.54,2017,Hyundai,Elantra,2800,Yes
13,52,3364810,IL,250/500,500,850.63,1000000,60505,Female,Transportation,2021-04-25,Single vehicle,2216 Pine St,Aurora,IL,22:28,3953.75,2011,Jeep,Grand Cherokee,4800,No
6,46,7360774,MI,250/500,1000,835.22,0,48201,Male,Technology,2021-03-18,Vandalism,2099 Pine St,Detroit,MI,07:07,824.76,2020,Toyota,Camry,3300,No
13,46,8478889,VT,250/500,1000,833.86,2000000,05401,Female,Hospitality,2020-02-11,Theft,1079 Maple St,Burlington,VT,22:31,889.37,2016,Subaru,Outback,3600,No
51,48,9192407,VT,250/500,1000,450.0,0,05401,Male,Finance,2023-06-14,Intersection,5495 Oak St,Burlington,VT,18:56,4887.56,2019,Toyota,Camry,3300,No
33,67,3975091,MI,250/500,500,705.02,1000000,48201,Male,Manufacturing,2021-05-19,Animal,745 Elm St,Detroit,MI,17:56,9721.76,2019,Honda,Civic,2900,No
14,56,6882407,NH,250/500,500,913.46,0,03301,Female,Education,2022-05-01,Rear-end,3235 Maple St,Concord,NH,04:08,8689.88,2020,Tesla,Model 3,3600,Yes
21,22,5693745,ME,250/500,500,1098.46,0,04401,Female,Retail,2024-09-22,Vandalism,346 Oak St,Bangor,ME,00:02,2510.59,2009,Toyota,Camry,3300,Yes
86,60,9561041,WI,250/500,500,585.5,1000000,53703,Male,Education,2023-04-05,Rear-end,6544 Oak St,Madison,WI,13:48,3711.71,2018,Hyundai,Elantra,2800,No
107,25,9277988,SC,500/1000,1000,450.0,2000000,29201,Male,Healthcare,2020-04-20,Intersection,2982 Pine St,Columbia,SC,02:27,25199.31,2016,Ford,F-150,4600,No
24,50,8244840,MI,500/1000,500,752.41,1000000,48201,Male,Education,2020-09-19,Rear-end,8065 Maple St,Detroit,MI,11:44,8921.54,2011,Honda,Civic,2900,Yes
2,42,2071553,KY,250/500,1000,681.38,2000000,40202,Female,Healthcare,2023-06-26,Single vehicle,2256 Maple St,Louisville,KY,19:19,2132.57,2014,Honda,Civic,2900,Yes
75,27,9796490,OH,500/1000,1000,547.47,2000000,44114,Female,Education,2022-03-10,Single vehicle,2126 Oak St,Cleveland,OH,00:18,3725.9,2013,Jeep,Grand Cherokee,4800,No
186,33,9183113,VT,500/1000,500,624.29,0,05401,Male,Finance,2021-06-06,Animal,6065 Pine St,Burlington,VT,20:37,7706.31,2016,Honda,Civic,2900,Yes
41,64,6620882,ME,250/500,500,467.95,0,04401,Male,Education,2023-05-04,Vandalism,2375 Pine St,Bangor,ME,22:59,4745.94,2021,Honda,Civic,2900,No
16,38,8350076,MI,250/500,500,805.27,0,48201,Male,Technology,2023-01-05,Intersection,5387 Maple St,Detroit,MI,09:20,38842.45,2011,Jeep,Grand Cherokee,4800,No
49,37,1272971,TN,250/500,500,701.78,0,37203,Female,Retail,2025-06-22,Rear-end,1554 Maple St,Nashville,TN,02:05,4299.17,2014,Subaru,Outback,3600,No
11,49,7528194,ME,500/1000,1000,453.54,2000000,04401,Male,Education,2023-06-13,Intersection,9830 Maple St,Bangor,ME,18:16,1362.11,2020,Ford,F-150,4600,No
3,80,1494837,WI,250/500,500,1253.08,0,53703,Male,Education,2020-12-16,Vandalism,863 Maple St,Madison,WI,03:36,1455.09,2019,Chevrolet,Silverado,4800,No
33,54,4912155,IL,250/500,500,983.66,0,60601,Male,Education,2022-04-23,Intersection,1335 Elm St,Chicago,IL,08:10,21105.44,2019,Toyota,Camry,3300,Yes
7,68,1433078,TN,250/500,500,583.79,0,37902,Female,Hospitality,2021-04-06,Rear-end,2942 Maple St,Knoxville,TN,01:15,2196.67,2016,Chevrolet,Silverado,4800,No
43,65,7779600,TN,250/500,500,621.17,1000000,37203,Male,Education,2022-02-13,Animal,9519 Pine St,Nashville,TN,08:08,6490.88,2015,Jeep,Grand Cherokee,4800,No
6,43,1783524,SC,250/500,500,994.23,1000000,29401,Male,Hospitality,2025-05-25,Single vehicle,4459 Oak St,Charleston,SC,14:31,690.66,2013,Toyota,Camry,3300,Yes
106,55,1077569,MI,500/1000,500,450.0,0,49503,Male,Retail,2021-09-23,Theft,3904 Elm St,Grand Rapids,MI,22:53,2569.58,2012,Jeep,Grand Cherokee,4800,No
88,54,3795418,IL,250/500,500,450.0,0,60505,Male,Healthcare,2024-02-06,Animal,8968 Maple St,Aurora,IL,11:09,5540.85,2013,Jeep,Grand Cherokee,4800,No
73,35,5859973,KY,250/500,1000,1053.95,2000000,40507,Female,Healthcare,2023-02-03,Intersection,185 Elm St,Lexington,KY,09:41,3016.42,2018,Toyota,Camry,3300,Yes
7,34,6866417,IL,250/500,500,513.75,0,60505,Female,Transportation,2023-01-24,Single vehicle,8300 Maple St,Aurora,IL,17:10,2533.43,2020,Tesla,Model 3,3600,Yes
73,58,7911710,ME,250/500,1000,613.68,2000000,04101,Female,Education,2022-09-20,Vandalism,3613 Maple St,Portland,ME,22:06,24432.24,2020,Ford,F-150,4600,No
218,66,7858139,MI,250/500,1000,553.82,1000000,49503,Female,Healthcare,2024-08-04,Theft,5151 Elm St,Grand Rapids,MI,13:14,11482.14,2016,Toyota,Camry,3300,No
78,57,1425635,VA,250/500,1000,761.82,0,23510,Female,Finance,2024-03-28,Rear-end,7143 Maple St,Norfolk,VA,11:42,13905.28,2015,Chevrolet,Silverado,4800,No
37,62,7311508,KY,250/500,500,648.1,1000000,40507,Female,Transportation,2021-04-14,Single vehicle,6270 Maple St,Lexington,KY,23:50,5166.11,2019,Toyota,Camry,3300,No
69,58,3087278,NH,250/500,1000,872.24,0,03301,Male,Retail,2023-12-07,Vandalism,1313 Maple St,Concord,NH,10:10,5396.03,2020,Honda,Civic,2900,No
84,22,5838432,AL,500/1000,1000,1358.85,0,35203,Female,Finance,2021-07-10,Animal,5815 Maple St,Birmingham,AL,15:18,2669.99,2016,Honda,Civic,2900,No
3,42,9853214,KY,250/500,1000,986.2,0,40202,Female,Technology,2023-11-16,Single vehicle,2964 Elm St,Louisville,KY,14:49,22487.87,2022,Subaru,Outback,3600,Yes
78,49,8318827,OH,500/1000,500,464.85,0,43215,Female,Manufacturing,2020-04-28,Single vehicle,7250 Elm St,Columbus,OH,05:55,2290.41,2022,Subaru,Outback,3600,No
3,75,6663166,VA,250/500,500,1385.94,2000000,23510,Male,Healthcare,2021-02-22,Rear-end,1044 Maple St,Norfolk,VA,13:40,4627.59,2015,Honda,Civic,2900,No
17,42,6120527,VA,250/500,1000,658.58,0,23510,Female,Manufacturing,2020-03-14,Theft,7683 Maple St,Norfolk,VA,06:14,1842.33,2019,Toyota,Camry,3300,No
12,38,5830992,WI,500/1000,500,758.53,0,53703,Female,Retail,2024-01-21,Rear-end,613 Maple St,Madison,WI,21:56,4987.04,2017,Ford,F-150,4600,No
8,65,9511900,NC,500/1000,500,841.0,0,28202,Female,Finance,2020-06-13,Theft,7427 Maple St,Charlotte,NC,19:36,1962.19,2010,Toyota,Camry,3300,No
57,85,7371066,IL,250/500,500,754.44,0,60601,Male,Manufacturing,2022-01-04,Vandalism,4692 Elm St,Chicago,IL,08:46,8630.0,2020,Honda,Civic,2900,No
46,35,8785722,AL,250/500,500,913.84,0,35801,Male,Technology,2020-10-03,Vandalism,4268 Maple St,Huntsville,AL,20:15,3250.83,2023,Hyundai,Elantra,2800,No
28,61,5995198,KY,500/1000,1000,855.38,0,40202,Female,Retail,2022-04-16,Vandalism,6884 Oak St,Louisville,KY,14:40,7937.83,2019,Toyota,Camry,3300,No
42,61,2032338,GA,500/1000,1000,574.04,1000000,30303,Female,Education,2022-05-07,Intersection,2434 Oak St,Atlanta,GA,03:02,6319.31,2005,Tesla,Model 3,3600,No
20,33,8809399,TN,250/500,500,564.94,0,37902,Male,Healthcare,2021-05-31,Vandalism,8715 Pine St,Knoxville,TN,08:57,1623.17,2022,Hyundai,Elantra,2800,No
24,45,9557062,VA,500/1000,500,818.75,0,23219,Male,Finance,2022-12-15,Animal,131 Elm St,Richmond,VA,03:01,2838.27,2023,Toyota,Camry,3300,Yes
32,18,4892981,WI,500/1000,500,1252.72,0,53202,Female,Healthcare,2023-05-09,Animal,3129 Oak St,Milwaukee,WI,10:22,5584.33,2020,Chevrolet,Silverado,4800,No
48,29,1894489,AL,250/500,500,762.6,0,35203,Male,Manufacturing,2020-03-28,Vandalism,8000 Maple St,Birmingham,AL,06:44,1407.26,2014,Tesla,Model 3,3600,Yes
2,71,6498518,TN,250/500,1000,757.59,0,37203,Male,Transportation,2024-08-31,Rear-end,7585 Elm St,Nashville,TN,18:25,4334.97,2018,Toyota,Camry,3300,No
18,46,9346402,OH,250/500,500,963.58,1000000,44114,Male,Education,2025-02-20,Rear-end,658 Oak St,Cleveland,OH,20:22,606.66,2015,Tesla,Model 3,3600,No
183,52,5298108,AL,500/1000,500,450.0,0,35801,Female,Transportation,2023-12-26,Single vehicle,4393 Elm St,Huntsville,AL,09:41,3580.44,2015,Honda,Civic,2900,No
1,66,8973289,IN,250/500,500,696.9,1000000,46204,Male,Hospitality,2024-11-22,Rear-end,9083 Oak St,Indianapolis,IN,17:16,7803.19,2019,Tesla,Model 3,3600,No
38,71,9198270,VA,250/500,1000,824.2,0,23219,Male,Hospitality,2022-05-07,Intersection,9549 Elm St,Richmond,VA,20:40,3179.55,2016,Honda,Civic,2900,No
14,33,9658810,VT,250/500,500,924.52,0,05401,Male,Finance,2024-04-15,Animal,893 Elm St,Burlington,VT,16:30,6745.55,2015,Tesla,Model 3,3600,No
194,28,5528889,OH,250/500,500,462.82,1000000,44114,Female,Manufacturing,2024-11-02,Intersection,467 Elm St,Cleveland,OH,00:22,3954.0,2014,Hyundai,Elantra,2800,Yes
42,49,7944378,AL,500/1000,1000,802.21,0,35801,Female,Hospitality,2024-05-06,Theft,5159 Maple St,Huntsville,AL,15:38,3505.19,2016,Subaru,Outback,3600,No
4,46,3343514,IL,250/500,1000,1034.88,1000000,60505,Male,Finance,2021-09-23,Vandalism,377 Oak St,Aurora,IL,13:03,14207.63,2021,Tesla,Model 3,3600,No
22,17,7465822,GA,250/500,1000,1329.56,1000000,30303,Male,Transportation,2022-08-17,Theft,816 Elm St,Atlanta,GA,01:27,2103.98,2018,Subaru,Outback,3600,No
18,21,2101504,GA,250/500,1000,902.27,0,31401,Female,Retail,2023-03-26,Single vehicle,5202 Elm St,Savannah,GA,23:24,8795.65,2018,Honda,Civic,2900,No
26,48,1290826,NH,250/500,500,1000.58,1000000,03101,Male,Education,2025-05-12,Rear-end,4771 Maple St,Manchester,NH,00:54,2790.67,2014,Hyundai,Elantra,2800,No
7,37,1020165,WI,250/500,500,1101.41,0,53703,Female,Healthcare,2020-04-26,Animal,4962 Pine St,Madison,WI,04:02,1893.87,2017,Chevrolet,Silverado,4800,No
4,39,1480490,AL,250/500,500,780.68,0,35203,Female,Education,2022-03-24,Single vehicle,1067 Oak St,Birmingham,AL,20:11,1543.78,2018,Jeep,Grand Cherokee,4800,No
6,53,5618209,KY,250/500,500,1083.15,2000000,40507,Male,Technology,2022-07-02,Theft,6048 Elm St,Lexington,KY,03:02,5722.35,2019,Ford,F-150,4600,No
68,38,6409365,NH,250/500,500,626.66,0,03301,Male,Transportation,2022-04-10,Theft,8289 Maple St,Concord,NH,18:25,2995.0,2012,Toyota,Camry,3300,No
187,31,9350472,IN,500/1000,1000,479.73,2000000,46204,Male,Transportation,2024-08-27,Vandalism,5422 Pine St,Indianapolis,IN,21:44,1644.72,2019,Hyundai,Elantra,2800,No
145,37,9228433,AL,500/1000,500,622.7,0,35801,Male,Manufacturing,2021-09-22,Animal,7784 Elm St,Huntsville,AL,20:43,20070.7,2024,Ford,F-150,4600,Yes
189,25,1752807,SC,500/1000,500,603.29,0,29201,Female,Education,2023-10-30,Single vehicle,2400 Pine St,Columbia,SC,22:13,703.2,2018,Jeep,Grand Cherokee,4800,No
64,53,5210809,GA,250/500,500,959.17,2000000,30303,Male,Finance,2025-06-13,Theft,7323 Pine St,Atlanta,GA,19:37,2372.03,2021,Honda,Civic,2900,No
72,36,2382851,TN,250/500,1000,450.0,0,37902,Male,Technology,2021-08-06,Intersection,881 Oak St,Knoxville,TN,20:59,2128.16,2016,Ford,F-150,4600,No
38,61,6154739,VT,250/500,500,1076.03,2000000,05401,Female,Finance,2020-04-06,Theft,204 Oak St,Burlington,VT,15:07,18483.68,2020,Jeep,Grand Cherokee,4800,Yes
126,48,8525289,WI,250/500,500,747.21,0,53703,Male,Hospitality,2023-08-06,Theft,2260 Oak St,Madison,WI,11:07,4982.03,2019,Hyundai,Elantra,2800,Yes
8,54,3064036,TN,500/1000,500,450.0,0,37902,Male,Technology,2023-06-08,Rear-end,7176 Oak St,Knoxville,TN,22:54,2526.28,2017,Toyota,Camry,3300,Yes
17,31,2463853,ME,500/1000,500,659.34,0,04101,Male,Hospitality,2025-10-30,Rear-end,730 Oak St,Portland,ME,05:42,868.45,2012,Ford,F-150,4600,No
9,51,2695080,TN,250/500,500,1090.4,0,37902,Male,Education,2020-09-28,Animal,5206 Pine St,Knoxville,TN,23:20,1283.92,2013,Toyota,Camry,3300,No
29,60,1359811,KY,250/500,500,602.94,2000000,40202,Male,Technology,2024-06-24,Theft,4619 Maple St,Louisville,KY,09:04,3681.55,2014,Tesla,Model 3,3600,No
77,51,5040153,VT,500/1000,1000,690.49,1000000,05401,Male,Hospitality,2023-07-16,Vandalism,7482 Pine St,Burlington,VT,20:46,7845.0,2017,Chevrolet,Silverado,4800,No
51,57,6395290,SC,250/500,500,752.46,0,29401,Male,Technology,2022-05-30,Single vehicle,5174 Oak St,Charleston,SC,09:09,3884.72,2021,Honda,Civic,2900,No
137,36,5638395,MI,250/500,500,497.5,0,48201,Male,Transportation,2023-10-02,Theft,4470 Maple St,Detroit,MI,19:23,3874.69,2017,Honda,Civic,2900,No
124,49,2522024,IL,250/500,500,496.24,1000000,60505,Male,Hospitality,2024-01-09,Single vehicle,7446 Maple St,Aurora,IL,07:25,1230.65,2012,Hyundai,Elantra,2800,No
135,52,6116059,NH,500/1000,500,686.17,0,03301,Male,Education,2020-02-13,Theft,4110 Maple St,Concord,NH,01:57,5252.73,2017,Jeep,Grand Cherokee,4800,No
179,30,9745564,OH,500/1000,500,450.0,1000000,43215,Female,Manufacturing,2021-12-31,Rear-end,770 Maple St,Columbus,OH,12:01,1441.6,2017,Tesla,Model 3,3600,No
87,43,7727213,ME,500/1000,500,450.0,0,04401,Female,Hospitality,2022-09-02,Vandalism,2141 Maple St,Bangor,ME,08:47,3776.56,2014,Tesla,Model 3,3600,No
15,30,7359952,NC,500/1000,500,788.33,0,27601,Male,Manufacturing,2021-06-21,Intersection,7856 Elm St,Raleigh,NC,09:08,2466.76,2020,Chevrolet,Silverado,4800,Yes
37,17,3115351,SC,500/1000,500,1341.29,0,29401,Female,Finance,2020-06-25,Vandalism,4612 Elm St,Charleston,SC,16:06,7498.14,2024,Chevrolet,Silverado,4800,No
13,52,5725755,IN,250/500,500,795.2,0,46204,Female,Retail,2025-12-11,Theft,2479 Elm St,Indianapolis,IN,22:10,6103.92,2020,Ford,F-150,4600,Yes
1,43,5167229,IN,250/500,500,784.37,0,46802,Male,Transportation,2025-06-26,Vandalism,8882 Elm St,Fort Wayne,IN,09:01,400.0,2014,Hyundai,Elantra,2800,No
69,62,9623281,SC,500/1000,500,595.7,2000000,29201,Female,Education,2025-12-24,Intersection,7966 Maple St,Columbia,SC,15:47,4238.09,2024,Subaru,Outback,3600,Yes
30,29,1766429,GA,250/500,1000,944.42,1000000,30303,Female,Retail,2025-08-28,Vandalism,4442 Elm St,Atlanta,GA,09:31,33638.82,2016,Tesla,Model 3,3600,Yes
37,23,8363041,IL,500/1000,1000,1233.06,1000000,60505,Female,Manufacturing,2023-10-19,Animal,9667 Oak St,Aurora,IL,11:11,10949.5,2022,Hyundai,Elantra,2800,No
2,30,4451885,IN,250/500,500,1007.8,0,46204,Female,Transportation,2020-08-18,Intersection,3005 Oak St,Indianapolis,IN,13:52,5775.88,2017,Hyundai,Elantra,2800,No
5,72,7824032,VT,250/500,500,1302.88,2000000,05401,Male,Transportation,2024-12-01,Theft,9464 Elm St,Burlington,VT,06:46,2114.27,2021,Honda,Civic,2900,No
300,55,4396108,IL,250/500,1000,508.79,0,60505,Male,Finance,2024-09-27,Theft,5640 Oak St,Aurora,IL,03:29,1547.58,2016,Subaru,Outback,3600,Yes
1,27,6006026,NC,500/1000,500,709.13,0,27601,Male,Manufacturing,2022-07-31,Animal,6964 Pine St,Raleigh,NC,07:08,3274.97,2014,Chevrolet,Silverado,4800,No
57,75,3864239,OH,250/500,500,612.24,0,43215,Male,Technology,2025-02-02,Animal,6597 Pine St,Columbus,OH,01:54,4570.37,2010,Chevrolet,Silverado,4800,No
98,78,3234265,TN,250/500,500,806.88,2000000,37203,Male,Technology,2020-03-06,Vandalism,7227 Elm St,Nashville,TN,14:04,2026.76,2016,Toyota,Camry,3300,Yes
21,45,3956598,WI,250/500,500,989.38,0,53202,Female,Transportation,2024-06-10,Vandalism,4330 Pine St,Milwaukee,WI,02:42,4618.76,2022,Jeep,Grand Cherokee,4800,No
20,41,5918723,AL,250/500,1000,802.2,0,35203,Female,Healthcare,2023-09-20,Intersection,1129 Oak St,Birmingham,AL,17:02,1657.23,2017,Chevrolet,Silverado,4800,Yes
16,32,2268198,NH,250/500,500,709.84,0,03101,Male,Education,2021-09-01,Vandalism,3443 Elm St,Manchester,NH,01:30,13915.07,2017,Tesla,Model 3,3600,No
15,29,8762416,KY,500/1000,500,645.09,0,40507,Female,Transportation,2022-01-11,Intersection,9848 Oak St,Lexington,KY,21:06,3676.26,2017,Honda,Civic,2900,Yes
116,49,9246731,SC,250/500,500,908.9,0,29201,Male,Manufacturing,2025-01-07,Vandalism,2246 Elm St,Columbia,SC,08:22,2162.66,2021,Toyota,Camry,3300,No
35,54,7645482,AL,500/1000,500,684.68,0,35203,Male,Technology,2022-04-03,Animal,4980 Maple St,Birmingham,AL,15:05,3984.28,2024,Jeep,Grand Cherokee,4800,No
77,49,6595527,OH,500/1000,500,552.35,1000000,44114,Male,Manufacturing,2020-07-12,Animal,4786 Maple St,Cleveland,OH,11:28,12706.37,2017,Chevrolet,Silverado,4800,No
1,50,7614331,WI,500/1000,500,477.72,0,53202,Male,Technology,2024-11-01,Intersection,8727 Maple St,Milwaukee,WI,22:39,7963.47,2017,Chevrolet,Silverado,4800,No
5,64,3440592,MI,250/500,500,870.3,0,48201,Female,Finance,2021-01-25,Vandalism,8734 Maple St,Detroit,MI,16:43,7049.57,2017,Subaru,Outback,3600,No
26,31,4049717,VA,250/500,1000,809.45,0,23510,Male,Hospitality,2023-02-01,Single vehicle,8365 Pine St,Norfolk,VA,15:18,11232.67,2018,Ford,F-150,4600,No
131,29,6460286,TN,250/500,500,1006.67,1000000,37203,Male,Hospitality,2023-09-05,Animal,2823 Maple St,Nashville,TN,14:52,2139.53,2013,Chevrolet,Silverado,4800,No
81,65,1912303,WI,500/1000,500,958.02,0,53202,Female,Hospitality,2025-06-23,Intersection,9108 Elm St,Milwaukee,WI,04:29,1043.39,2015,Chevrolet,Silverado,4800,No
58,45,5270590,GA,500/1000,500,711.68,0,31401,Male,Education,2024-07-11,Rear-end,9342 Pine St,Savannah,GA,09:50,5549.17,2012,Subaru,Outback,3600,No
7,29,2649368,SC,250/500,500,896.33,0,29201,Male,Education,2021-08-07,Rear-end,7698 Elm St,Columbia,SC,23:20,3124.73,2024,Jeep,Grand Cherokee,4800,Yes
256,49,5698743,MI,500/1000,500,703.96,0,49503,Male,Hospitality,2025-07-12,Vandalism,5364 Maple St,Grand Rapids,MI,06:30,28921.01,2019,Ford,F-150,4600,Yes
69,60,7367950,TN,250/500,1000,450.0,1000000,37203,Male,Retail,2023-02-18,Single vehicle,6936 Elm St,Nashville,TN,18:47,6576.06,2014,Ford,F-150,4600,No
